customer_id,customer_name,customer_segment,age_group,city,state,occupation,annual_income_inr,risk_category,kyc_status,customer_since,customer_status
CUST0007915,Priya Verma,RETAIL,46-60,Bhubaneswar,Odisha,Professional,964682,LOW,VERIFIED,2024-07-23,ACTIVE
CUST0007916,Karan Das,RETAIL,18-25,New Delhi,Delhi,Student,610713,LOW,VERIFIED,2022-09-13,ACTIVE
CUST0007917,Krishna Yadav,RETAIL,60+,Bengaluru,Karnataka,Student,991612,LOW,VERIFIED,2015-06-10,ACTIVE
CUST0007918,Rahul Patel,RETAIL,60+,Mumbai,Maharashtra,Retired,1387149,LOW,VERIFIED,2015-05-15,ACTIVE
CUST0007919,Ananya Patel,RETAIL,26-35,Kolkata,West Bengal,Professional,1248573,LOW,VERIFIED,2021-02-06,ACTIVE
CUST0007920,Ananya Nair,RETAIL,26-35,Kolkata,West Bengal,Homemaker,1592062,MEDIUM,VERIFIED,2013-07-10,ACTIVE
CUST0007921,Aanya Patel,RETAIL,36-45,New Delhi,Delhi,Retired,880144,LOW,PENDING,2018-01-07,ACTIVE
CUST0007922,Aanya Mehta,RETAIL,26-35,Kochi,Kerala,Self-Employed,1372713,LOW,VERIFIED,2023-05-11,ACTIVE
CUST0007923,Arjun Iyer,SME,60+,Chennai,Tamil Nadu,Self-Employed,2621014,LOW,VERIFIED,2021-09-11,ACTIVE
CUST0007924,Aarav Joshi,RETAIL,36-45,Ahmedabad,Gujarat,Professional,1026916,LOW,VERIFIED,2012-03-31,ACTIVE
CUST0007925,Isha Rao,RETAIL,18-25,Indore,Madhya Pradesh,Homemaker,594679,MEDIUM,VERIFIED,2014-10-23,ACTIVE
CUST0007926,Sai Reddy,SME,26-35,Chennai,Tamil Nadu,Salaried,7589635,MEDIUM,VERIFIED,2019-01-13,ACTIVE
CUST0007927,Ananya Singh,RETAIL,36-45,Hyderabad,Telangana,Business Owner,1354424,LOW,VERIFIED,2014-02-03,DORMANT
CUST0007928,Aanya Das,RETAIL,46-60,New Delhi,Delhi,Retired,1162787,LOW,VERIFIED,2013-02-23,CLOSED
CUST0007929,Vivaan Iyer,RETAIL,36-45,Kolkata,West Bengal,Homemaker,1090725,HIGH,VERIFIED,2017-12-15,ACTIVE
CUST0007930,Diya Iyer,RETAIL,36-45,Kochi,Kerala,Professional,1504653,LOW,VERIFIED,2012-02-23,ACTIVE
CUST0007931,Isha Yadav,RETAIL,18-25,Kochi,Kerala,Retired,1383197,LOW,VERIFIED,2025-05-01,ACTIVE
CUST0007932,Pooja Gupta,RETAIL,18-25,Jaipur,Rajasthan,Self-Employed,1205362,LOW,VERIFIED,2019-07-16,ACTIVE
CUST0007933,Vivaan Patel,SME,60+,Jaipur,Rajasthan,Retired,2963302,LOW,VERIFIED,2020-10-10,DORMANT
CUST0007934,Pooja Das,RETAIL,60+,Jaipur,Rajasthan,Professional,274674,LOW,VERIFIED,2021-08-30,ACTIVE
CUST0007935,Diya Das,RETAIL,26-35,Indore,Madhya Pradesh,Salaried,251997,LOW,PENDING,2015-04-04,ACTIVE
CUST0007936,Sai Rao,RETAIL,60+,Chennai,Tamil Nadu,Professional,255404,HIGH,VERIFIED,2023-08-06,ACTIVE
CUST0007937,Aarav Gupta,RETAIL,26-35,Kochi,Kerala,Self-Employed,691933,MEDIUM,VERIFIED,2023-09-25,ACTIVE
CUST0007938,Aditya Sharma,RETAIL,36-45,Kochi,Kerala,Business Owner,664265,LOW,EXPIRED,2015-06-26,ACTIVE
CUST0007939,Priya Verma,SME,46-60,Lucknow,Uttar Pradesh,Retired,1572750,MEDIUM,VERIFIED,2013-06-18,ACTIVE
CUST0007940,Vivaan Kapoor,RETAIL,26-35,Kolkata,West Bengal,Homemaker,258819,LOW,VERIFIED,2020-05-06,BLOCKED
CUST0007941,Rohan Rao,PREMIUM,36-45,Bhubaneswar,Odisha,Self-Employed,4272606,LOW,VERIFIED,2016-01-09,ACTIVE
CUST0007942,Neha Verma,RETAIL,60+,Kolkata,West Bengal,Business Owner,1082367,LOW,REJECTED,2019-02-13,ACTIVE
CUST0007943,Diya Joshi,RETAIL,36-45,New Delhi,Delhi,Professional,378518,LOW,PENDING,2016-12-24,ACTIVE
CUST0007944,Rahul Rao,RETAIL,60+,Lucknow,Uttar Pradesh,Student,1706688,LOW,VERIFIED,2018-11-03,ACTIVE
CUST0007945,Meera Reddy,RETAIL,36-45,Ahmedabad,Gujarat,Student,469866,LOW,VERIFIED,2024-03-03,ACTIVE
CUST0007946,Isha Rao,PREMIUM,36-45,Indore,Madhya Pradesh,Retired,2042143,LOW,PENDING,2023-08-27,DORMANT
CUST0007947,Meera Rao,RETAIL,60+,Indore,Madhya Pradesh,Professional,918687,LOW,VERIFIED,2015-07-19,CLOSED
CUST0007948,Aanya Gupta,RETAIL,60+,Kochi,Kerala,Self-Employed,283715,LOW,VERIFIED,2024-09-20,ACTIVE
CUST0007949,Diya Iyer,PREMIUM,36-45,Hyderabad,Telangana,Business Owner,2934473,LOW,VERIFIED,2020-04-26,ACTIVE
CUST0007950,Aarav Reddy,RETAIL,26-35,Hyderabad,Telangana,Professional,803408,LOW,VERIFIED,2019-07-15,ACTIVE
CUST0007951,Pooja Rao,RETAIL,18-25,Hyderabad,Telangana,Professional,1209094,LOW,VERIFIED,2015-04-20,ACTIVE
CUST0007952,Pooja Mehta,PREMIUM,18-25,New Delhi,Delhi,Self-Employed,3072201,MEDIUM,VERIFIED,2023-09-26,ACTIVE
CUST0007953,Priya Yadav,RETAIL,46-60,Ahmedabad,Gujarat,Professional,827102,LOW,VERIFIED,2012-05-27,BLOCKED
CUST0007954,Aarav Khan,RETAIL,36-45,Ahmedabad,Gujarat,Salaried,377340,LOW,VERIFIED,2013-04-09,ACTIVE
CUST0007955,Pooja Gupta,SME,46-60,Kochi,Kerala,Business Owner,1730035,LOW,VERIFIED,2013-06-03,ACTIVE
CUST0007956,Krishna Joshi,RETAIL,18-25,Mumbai,Maharashtra,Homemaker,278681,LOW,VERIFIED,2019-02-17,ACTIVE
CUST0007957,Aarav Yadav,RETAIL,36-45,Kolkata,West Bengal,Salaried,619971,LOW,PENDING,2024-11-11,ACTIVE
CUST0007958,Isha Khan,PREMIUM,60+,Mumbai,Maharashtra,Retired,1504475,LOW,VERIFIED,2015-11-05,ACTIVE
CUST0007959,Aarav Gupta,SME,46-60,New Delhi,Delhi,Student,6876809,LOW,VERIFIED,2020-12-09,ACTIVE
CUST0007960,Rahul Mehta,PREMIUM,36-45,Indore,Madhya Pradesh,Retired,1709986,LOW,VERIFIED,2018-10-19,ACTIVE
CUST0007961,Aditya Das,RETAIL,26-35,Lucknow,Uttar Pradesh,Retired,1074021,LOW,VERIFIED,2020-08-15,ACTIVE
CUST0007962,Vivaan Singh,RETAIL,18-25,New Delhi,Delhi,Professional,1544326,MEDIUM,REJECTED,2014-10-18,ACTIVE
CUST0007963,Isha Verma,CORPORATE,18-25,Indore,Madhya Pradesh,Salaried,35779291,LOW,REJECTED,2025-04-06,ACTIVE
CUST0007964,Rohan Patel,RETAIL,46-60,Hyderabad,Telangana,Professional,417556,LOW,PENDING,2021-05-08,ACTIVE
CUST0007965,Aanya Nair,RETAIL,46-60,New Delhi,Delhi,Business Owner,1252090,MEDIUM,EXPIRED,2025-05-24,ACTIVE
CUST0007966,Pooja Singh,RETAIL,36-45,Mumbai,Maharashtra,Salaried,339687,HIGH,VERIFIED,2022-04-26,ACTIVE
CUST0007967,Aanya Mehta,CORPORATE,60+,Bhubaneswar,Odisha,Student,17141689,LOW,VERIFIED,2017-01-27,ACTIVE
CUST0007968,Riya Reddy,RETAIL,36-45,Kochi,Kerala,Professional,936032,HIGH,VERIFIED,2017-06-22,ACTIVE
CUST0007969,Sai Khan,CORPORATE,36-45,Kolkata,West Bengal,Business Owner,24091354,LOW,VERIFIED,2021-12-15,ACTIVE
CUST0007970,Aanya Das,RETAIL,36-45,Ahmedabad,Gujarat,Homemaker,1479082,LOW,REJECTED,2014-04-29,ACTIVE
CUST0007971,Sai Verma,PREMIUM,36-45,Lucknow,Uttar Pradesh,Student,4173392,LOW,VERIFIED,2012-01-17,DORMANT
CUST0007972,Rohan Iyer,RETAIL,46-60,New Delhi,Delhi,Student,1348436,MEDIUM,VERIFIED,2024-12-04,ACTIVE
CUST0007973,Meera Verma,RETAIL,36-45,Ahmedabad,Gujarat,Business Owner,1152415,LOW,VERIFIED,2013-01-09,ACTIVE
CUST0007974,Aarav Verma,RETAIL,60+,New Delhi,Delhi,Self-Employed,1552881,LOW,PENDING,2021-07-30,DORMANT
CUST0007975,Sai Das,SME,60+,Kochi,Kerala,Retired,2519229,MEDIUM,VERIFIED,2018-09-08,CLOSED
CUST0007976,Krishna Mehta,RETAIL,26-35,Ahmedabad,Gujarat,Salaried,1538708,LOW,VERIFIED,2017-07-23,ACTIVE
CUST0007977,Aanya Kapoor,RETAIL,26-35,Ahmedabad,Gujarat,Retired,533042,LOW,EXPIRED,2018-07-31,ACTIVE
CUST0007978,Rahul Yadav,RETAIL,60+,Kochi,Kerala,Professional,341064,LOW,VERIFIED,2024-02-15,ACTIVE
CUST0007979,Diya Sharma,RETAIL,26-35,Lucknow,Uttar Pradesh,Self-Employed,1625477,LOW,VERIFIED,2018-05-02,ACTIVE
CUST0007980,Priya Iyer,SME,60+,Kochi,Kerala,Student,992328,MEDIUM,VERIFIED,2021-08-18,ACTIVE
CUST0007981,Arjun Mehta,PREMIUM,36-45,Bengaluru,Karnataka,Salaried,2948093,LOW,VERIFIED,2026-05-04,ACTIVE
CUST0007982,Diya Rao,PREMIUM,36-45,Jaipur,Rajasthan,Self-Employed,4199500,MEDIUM,PENDING,2024-10-26,ACTIVE
CUST0007983,Aanya Yadav,RETAIL,36-45,Ahmedabad,Gujarat,Business Owner,929105,MEDIUM,VERIFIED,2019-04-30,ACTIVE
CUST0007984,Pooja Das,SME,18-25,Kochi,Kerala,Self-Employed,7286247,LOW,VERIFIED,2018-03-07,ACTIVE
CUST0007985,Neha Reddy,RETAIL,18-25,Bhubaneswar,Odisha,Homemaker,610944,HIGH,EXPIRED,2016-09-16,ACTIVE
CUST0007986,Aarav Rao,RETAIL,26-35,Lucknow,Uttar Pradesh,Professional,1694837,LOW,VERIFIED,2017-03-23,ACTIVE
CUST0007987,Aditya Singh,RETAIL,60+,Kochi,Kerala,Self-Employed,701556,MEDIUM,VERIFIED,2016-01-10,ACTIVE
CUST0007988,Vivaan Verma,RETAIL,18-25,New Delhi,Delhi,Retired,1356644,LOW,VERIFIED,2014-05-31,ACTIVE
CUST0007989,Ananya Sharma,PREMIUM,46-60,Kochi,Kerala,Professional,1632605,MEDIUM,VERIFIED,2022-02-13,ACTIVE
CUST0007990,Isha Gupta,RETAIL,60+,Kolkata,West Bengal,Business Owner,1298038,HIGH,REJECTED,2015-06-03,ACTIVE
CUST0007991,Krishna Mehta,RETAIL,60+,Mumbai,Maharashtra,Business Owner,844367,LOW,VERIFIED,2015-03-22,ACTIVE
CUST0007992,Aarav Patel,RETAIL,18-25,Chennai,Tamil Nadu,Homemaker,450909,LOW,VERIFIED,2013-11-17,DORMANT
CUST0007993,Priya Yadav,PREMIUM,60+,Ahmedabad,Gujarat,Student,3099622,LOW,VERIFIED,2020-04-15,ACTIVE
CUST0007994,Neha Singh,SME,46-60,Kolkata,West Bengal,Business Owner,2567215,LOW,VERIFIED,2020-12-24,ACTIVE
CUST0007995,Krishna Patel,CORPORATE,46-60,Hyderabad,Telangana,Business Owner,28072563,MEDIUM,VERIFIED,2025-02-22,ACTIVE
CUST0007996,Vivaan Iyer,RETAIL,36-45,Chennai,Tamil Nadu,Student,568727,MEDIUM,VERIFIED,2013-03-21,ACTIVE
CUST0007997,Riya Nair,RETAIL,46-60,Bhubaneswar,Odisha,Self-Employed,371699,LOW,VERIFIED,2016-09-25,ACTIVE
CUST0007998,Meera Yadav,RETAIL,26-35,New Delhi,Delhi,Business Owner,849724,MEDIUM,VERIFIED,2016-10-05,ACTIVE
CUST0007999,Rahul Gupta,RETAIL,46-60,Mumbai,Maharashtra,Professional,384855,MEDIUM,VERIFIED,2018-03-30,ACTIVE
CUST0008000,Sneha Gupta,RETAIL,18-25,Kochi,Kerala,Homemaker,1235409,LOW,REJECTED,2012-09-30,ACTIVE
CUST0008001,Aditya Singh,PREMIUM,18-25,Mumbai,Maharashtra,Homemaker,2152975,LOW,VERIFIED,2012-06-15,ACTIVE
CUST0008002,Neha Iyer,RETAIL,36-45,Ahmedabad,Gujarat,Retired,1095767,HIGH,VERIFIED,2023-11-30,ACTIVE
CUST0008003,Vivaan Patel,SME,26-35,Bengaluru,Karnataka,Retired,2169460,LOW,VERIFIED,2024-03-21,ACTIVE
CUST0008004,Arjun Sharma,RETAIL,26-35,Mumbai,Maharashtra,Homemaker,763266,LOW,VERIFIED,2019-05-13,DORMANT
CUST0008005,Priya Sharma,RETAIL,18-25,Jaipur,Rajasthan,Professional,535771,HIGH,VERIFIED,2023-08-02,ACTIVE
CUST0008006,Neha Gupta,RETAIL,36-45,Bhubaneswar,Odisha,Business Owner,921674,LOW,VERIFIED,2020-06-10,ACTIVE
CUST0008007,Ananya Sharma,SME,46-60,Bhubaneswar,Odisha,Professional,8844430,LOW,VERIFIED,2022-05-28,DORMANT
CUST0008008,Aarav Yadav,RETAIL,60+,Ahmedabad,Gujarat,Self-Employed,772782,LOW,VERIFIED,2026-04-15,ACTIVE
CUST0008009,Ananya Nair,RETAIL,26-35,Lucknow,Uttar Pradesh,Professional,996112,MEDIUM,VERIFIED,2015-05-25,CLOSED
CUST0008010,Rahul Reddy,RETAIL,60+,Bengaluru,Karnataka,Retired,1234885,LOW,VERIFIED,2024-10-03,ACTIVE
CUST0008011,Neha Rao,RETAIL,18-25,Jaipur,Rajasthan,Retired,1475471,LOW,VERIFIED,2014-04-01,ACTIVE
CUST0008012,Arjun Verma,RETAIL,36-45,Chennai,Tamil Nadu,Retired,594052,LOW,REJECTED,2019-08-11,ACTIVE
CUST0008013,Aanya Yadav,PREMIUM,46-60,Jaipur,Rajasthan,Student,3959387,LOW,VERIFIED,2023-06-25,ACTIVE
CUST0008014,Riya Mehta,RETAIL,26-35,Indore,Madhya Pradesh,Student,562501,LOW,REJECTED,2017-04-04,ACTIVE
CUST0008015,Sai Iyer,RETAIL,26-35,Kolkata,West Bengal,Salaried,1188137,LOW,VERIFIED,2013-02-11,ACTIVE
CUST0008016,Karan Sharma,RETAIL,60+,Mumbai,Maharashtra,Professional,1115447,LOW,VERIFIED,2018-09-26,ACTIVE
CUST0008017,Meera Sharma,RETAIL,36-45,Bhubaneswar,Odisha,Professional,1155802,HIGH,VERIFIED,2025-12-04,ACTIVE
CUST0008018,Rahul Khan,PREMIUM,36-45,Mumbai,Maharashtra,Retired,4901448,LOW,VERIFIED,2016-07-26,ACTIVE
CUST0008019,Aarav Singh,RETAIL,18-25,Kolkata,West Bengal,Business Owner,250471,MEDIUM,VERIFIED,2020-04-07,BLOCKED
CUST0008020,Rohan Kapoor,SME,46-60,Chennai,Tamil Nadu,Student,6640358,MEDIUM,VERIFIED,2018-06-15,ACTIVE
CUST0008021,Sai Verma,RETAIL,36-45,New Delhi,Delhi,Retired,1164565,MEDIUM,VERIFIED,2016-07-02,ACTIVE
CUST0008022,Karan Yadav,RETAIL,60+,Bhubaneswar,Odisha,Professional,1195134,LOW,VERIFIED,2025-08-15,ACTIVE
CUST0008023,Krishna Das,RETAIL,46-60,Mumbai,Maharashtra,Salaried,1298106,LOW,VERIFIED,2014-08-23,ACTIVE
CUST0008024,Karan Kapoor,PREMIUM,18-25,Kolkata,West Bengal,Homemaker,3696354,MEDIUM,VERIFIED,2025-12-06,DORMANT
CUST0008025,Priya Patel,RETAIL,46-60,Bhubaneswar,Odisha,Salaried,1675609,MEDIUM,VERIFIED,2017-05-04,ACTIVE
CUST0008026,Diya Iyer,RETAIL,60+,Bhubaneswar,Odisha,Professional,1100271,LOW,VERIFIED,2014-03-10,ACTIVE
CUST0008027,Ananya Verma,RETAIL,18-25,New Delhi,Delhi,Homemaker,1207134,LOW,VERIFIED,2014-07-23,ACTIVE
CUST0008028,Diya Das,RETAIL,26-35,Chennai,Tamil Nadu,Professional,1484399,MEDIUM,VERIFIED,2020-01-13,ACTIVE
CUST0008029,Isha Gupta,RETAIL,36-45,Hyderabad,Telangana,Self-Employed,1469356,LOW,VERIFIED,2021-05-17,ACTIVE
CUST0008030,Sneha Das,SME,18-25,Ahmedabad,Gujarat,Student,6547974,LOW,VERIFIED,2014-05-12,ACTIVE
CUST0008031,Karan Yadav,RETAIL,26-35,New Delhi,Delhi,Business Owner,1520135,MEDIUM,VERIFIED,2022-11-15,ACTIVE
CUST0008032,Isha Kapoor,RETAIL,26-35,Lucknow,Uttar Pradesh,Self-Employed,1410911,MEDIUM,VERIFIED,2026-03-13,ACTIVE
CUST0008033,Isha Patel,RETAIL,18-25,Hyderabad,Telangana,Business Owner,288469,LOW,VERIFIED,2013-05-16,ACTIVE
CUST0008034,Aditya Rao,RETAIL,60+,Hyderabad,Telangana,Student,705553,MEDIUM,VERIFIED,2024-01-28,ACTIVE
CUST0008035,Karan Nair,RETAIL,60+,Bhubaneswar,Odisha,Student,1466132,LOW,VERIFIED,2018-04-04,DORMANT
CUST0008036,Riya Sharma,RETAIL,60+,Lucknow,Uttar Pradesh,Business Owner,1057010,LOW,VERIFIED,2012-10-09,ACTIVE
CUST0008037,Riya Khan,RETAIL,60+,Lucknow,Uttar Pradesh,Retired,1328656,LOW,VERIFIED,2014-11-15,ACTIVE
CUST0008038,Rahul Joshi,RETAIL,46-60,Chennai,Tamil Nadu,Salaried,517576,LOW,VERIFIED,2015-04-14,ACTIVE
CUST0008039,Priya Mehta,RETAIL,26-35,Jaipur,Rajasthan,Business Owner,1582643,LOW,VERIFIED,2022-04-04,ACTIVE
CUST0008040,Diya Das,SME,46-60,Kochi,Kerala,Homemaker,6792789,LOW,VERIFIED,2018-01-16,ACTIVE
CUST0008041,Arjun Kapoor,RETAIL,26-35,Ahmedabad,Gujarat,Self-Employed,1331500,HIGH,VERIFIED,2018-04-02,ACTIVE
CUST0008042,Meera Gupta,CORPORATE,26-35,Jaipur,Rajasthan,Professional,13717623,MEDIUM,VERIFIED,2023-12-03,ACTIVE
CUST0008043,Meera Nair,RETAIL,36-45,Hyderabad,Telangana,Student,1063072,MEDIUM,VERIFIED,2021-01-06,DORMANT
CUST0008044,Aditya Verma,PREMIUM,46-60,Mumbai,Maharashtra,Salaried,3052685,LOW,VERIFIED,2023-05-31,ACTIVE
CUST0008045,Isha Patel,PREMIUM,36-45,Hyderabad,Telangana,Self-Employed,1562742,LOW,VERIFIED,2015-01-28,ACTIVE
CUST0008046,Ishaan Joshi,RETAIL,36-45,Hyderabad,Telangana,Self-Employed,715628,LOW,VERIFIED,2020-07-10,ACTIVE
CUST0008047,Priya Yadav,CORPORATE,36-45,Kochi,Kerala,Homemaker,28609164,LOW,EXPIRED,2016-12-19,ACTIVE
CUST0008048,Pooja Yadav,RETAIL,36-45,Bhubaneswar,Odisha,Salaried,1420433,MEDIUM,VERIFIED,2022-05-21,ACTIVE
CUST0008049,Meera Reddy,PREMIUM,18-25,Indore,Madhya Pradesh,Business Owner,1942635,LOW,PENDING,2015-10-05,ACTIVE
CUST0008050,Arjun Verma,RETAIL,60+,Indore,Madhya Pradesh,Homemaker,740536,LOW,VERIFIED,2015-04-19,CLOSED
CUST0008051,Priya Das,CORPORATE,26-35,Jaipur,Rajasthan,Business Owner,37115189,LOW,VERIFIED,2016-04-08,ACTIVE
CUST0008052,Rahul Patel,RETAIL,46-60,Lucknow,Uttar Pradesh,Self-Employed,1133129,LOW,PENDING,2019-04-15,ACTIVE
CUST0008053,Ishaan Yadav,RETAIL,26-35,Indore,Madhya Pradesh,Salaried,343862,LOW,VERIFIED,2022-11-20,ACTIVE
CUST0008054,Meera Mehta,PREMIUM,36-45,Mumbai,Maharashtra,Self-Employed,2260198,LOW,VERIFIED,2015-02-09,ACTIVE
CUST0008055,Rohan Mehta,RETAIL,18-25,Chennai,Tamil Nadu,Homemaker,1405512,MEDIUM,VERIFIED,2024-01-30,ACTIVE
CUST0008056,Arjun Khan,PREMIUM,46-60,Chennai,Tamil Nadu,Professional,3422260,MEDIUM,VERIFIED,2017-07-23,CLOSED
CUST0008057,Aarav Sharma,RETAIL,36-45,New Delhi,Delhi,Student,907641,LOW,VERIFIED,2013-11-03,BLOCKED
CUST0008058,Vivaan Reddy,PREMIUM,26-35,Kolkata,West Bengal,Self-Employed,1915219,LOW,VERIFIED,2019-03-16,ACTIVE
CUST0008059,Diya Iyer,SME,26-35,Chennai,Tamil Nadu,Student,7585639,LOW,PENDING,2019-06-02,DORMANT
CUST0008060,Krishna Yadav,RETAIL,26-35,Lucknow,Uttar Pradesh,Professional,423820,MEDIUM,VERIFIED,2023-07-23,ACTIVE
CUST0008061,Rahul Rao,PREMIUM,46-60,Kochi,Kerala,Self-Employed,3761109,MEDIUM,VERIFIED,2025-05-28,ACTIVE
CUST0008062,Krishna Iyer,SME,60+,Bengaluru,Karnataka,Professional,2552907,LOW,VERIFIED,2015-06-11,ACTIVE
CUST0008063,Sai Singh,RETAIL,46-60,Kochi,Kerala,Retired,1251322,HIGH,VERIFIED,2024-11-03,ACTIVE
CUST0008064,Sneha Yadav,CORPORATE,46-60,Bengaluru,Karnataka,Salaried,7678712,LOW,PENDING,2013-10-14,ACTIVE
CUST0008065,Diya Patel,RETAIL,60+,Kochi,Kerala,Salaried,560704,LOW,EXPIRED,2021-07-24,ACTIVE
CUST0008066,Rahul Gupta,RETAIL,18-25,Kolkata,West Bengal,Business Owner,618966,LOW,VERIFIED,2015-09-20,ACTIVE
CUST0008067,Diya Kapoor,RETAIL,26-35,Jaipur,Rajasthan,Student,1200699,MEDIUM,VERIFIED,2017-04-01,ACTIVE
CUST0008068,Ananya Verma,RETAIL,46-60,Bengaluru,Karnataka,Retired,1163605,MEDIUM,VERIFIED,2016-10-18,ACTIVE
CUST0008069,Sai Nair,RETAIL,60+,Lucknow,Uttar Pradesh,Homemaker,1408987,LOW,VERIFIED,2023-12-23,DORMANT
CUST0008070,Rahul Khan,RETAIL,18-25,Hyderabad,Telangana,Salaried,707078,MEDIUM,VERIFIED,2024-04-28,ACTIVE
CUST0008071,Aanya Nair,RETAIL,18-25,Bengaluru,Karnataka,Salaried,847853,LOW,VERIFIED,2026-02-16,ACTIVE
CUST0008072,Rahul Patel,RETAIL,60+,Bhubaneswar,Odisha,Professional,1382934,LOW,VERIFIED,2020-01-05,ACTIVE
CUST0008073,Ishaan Verma,RETAIL,46-60,Bhubaneswar,Odisha,Retired,980852,LOW,VERIFIED,2015-10-05,ACTIVE
CUST0008074,Aarav Rao,RETAIL,18-25,Kolkata,West Bengal,Business Owner,773416,HIGH,VERIFIED,2014-06-22,ACTIVE
CUST0008075,Sai Verma,SME,46-60,Ahmedabad,Gujarat,Student,9377764,LOW,REJECTED,2022-10-19,ACTIVE
CUST0008076,Aanya Reddy,RETAIL,18-25,New Delhi,Delhi,Homemaker,648892,MEDIUM,VERIFIED,2020-07-06,ACTIVE
CUST0008077,Sneha Gupta,RETAIL,46-60,Chennai,Tamil Nadu,Student,479783,LOW,VERIFIED,2016-10-04,ACTIVE
CUST0008078,Pooja Iyer,RETAIL,60+,Bengaluru,Karnataka,Retired,951149,LOW,VERIFIED,2013-10-20,ACTIVE
CUST0008079,Isha Kapoor,RETAIL,60+,Jaipur,Rajasthan,Retired,1511006,LOW,VERIFIED,2018-06-28,ACTIVE
CUST0008080,Aanya Kapoor,PREMIUM,18-25,New Delhi,Delhi,Retired,3801504,LOW,VERIFIED,2022-04-21,ACTIVE
CUST0008081,Neha Kapoor,RETAIL,60+,Kolkata,West Bengal,Student,1606835,MEDIUM,PENDING,2015-04-14,ACTIVE
CUST0008082,Rahul Reddy,RETAIL,18-25,Chennai,Tamil Nadu,Self-Employed,1458012,LOW,VERIFIED,2023-01-05,ACTIVE
CUST0008083,Diya Nair,SME,18-25,Kolkata,West Bengal,Student,8011765,LOW,VERIFIED,2026-01-27,ACTIVE
CUST0008084,Sai Mehta,RETAIL,60+,Indore,Madhya Pradesh,Business Owner,1046473,LOW,VERIFIED,2015-07-02,DORMANT
CUST0008085,Sneha Sharma,RETAIL,26-35,Ahmedabad,Gujarat,Professional,391153,LOW,VERIFIED,2013-11-03,ACTIVE
CUST0008086,Ananya Reddy,RETAIL,46-60,Lucknow,Uttar Pradesh,Retired,1631072,MEDIUM,VERIFIED,2014-04-06,ACTIVE
CUST0008087,Rohan Iyer,PREMIUM,36-45,Indore,Madhya Pradesh,Retired,1709925,LOW,VERIFIED,2024-04-10,CLOSED
CUST0008088,Aditya Sharma,RETAIL,60+,Kochi,Kerala,Business Owner,816896,HIGH,PENDING,2019-04-03,ACTIVE
CUST0008089,Rohan Kapoor,RETAIL,18-25,Lucknow,Uttar Pradesh,Homemaker,740205,LOW,VERIFIED,2014-09-15,ACTIVE
CUST0008090,Rohan Sharma,RETAIL,36-45,Kolkata,West Bengal,Self-Employed,315097,LOW,VERIFIED,2018-12-30,ACTIVE
CUST0008091,Sai Mehta,RETAIL,18-25,Kochi,Kerala,Professional,1284651,MEDIUM,VERIFIED,2022-10-31,ACTIVE
CUST0008092,Krishna Joshi,SME,18-25,Lucknow,Uttar Pradesh,Professional,4536611,LOW,VERIFIED,2012-09-08,ACTIVE
CUST0008093,Krishna Iyer,RETAIL,36-45,Ahmedabad,Gujarat,Homemaker,1332589,LOW,VERIFIED,2016-01-08,CLOSED
CUST0008094,Aanya Mehta,RETAIL,60+,Indore,Madhya Pradesh,Self-Employed,1752300,LOW,VERIFIED,2018-12-16,ACTIVE
CUST0008095,Neha Kapoor,PREMIUM,26-35,Chennai,Tamil Nadu,Student,3072134,MEDIUM,VERIFIED,2014-03-13,ACTIVE
CUST0008096,Ishaan Gupta,RETAIL,18-25,Chennai,Tamil Nadu,Self-Employed,388174,MEDIUM,VERIFIED,2025-05-27,DORMANT
CUST0008097,Rahul Nair,PREMIUM,18-25,Bengaluru,Karnataka,Homemaker,2279502,MEDIUM,VERIFIED,2016-06-13,ACTIVE
CUST0008098,Karan Das,PREMIUM,46-60,Hyderabad,Telangana,Professional,2281461,MEDIUM,PENDING,2019-04-25,ACTIVE
CUST0008099,Aditya Rao,CORPORATE,18-25,Kolkata,West Bengal,Retired,47877720,MEDIUM,VERIFIED,2014-02-27,ACTIVE
CUST0008100,Meera Nair,SME,46-60,Mumbai,Maharashtra,Retired,6297262,MEDIUM,VERIFIED,2019-01-01,ACTIVE
CUST0008101,Riya Kapoor,RETAIL,60+,Kolkata,West Bengal,Professional,327441,LOW,VERIFIED,2016-07-12,ACTIVE
CUST0008102,Vivaan Yadav,PREMIUM,60+,Mumbai,Maharashtra,Self-Employed,2343045,LOW,VERIFIED,2020-08-11,ACTIVE
CUST0008103,Aanya Nair,SME,26-35,Ahmedabad,Gujarat,Retired,9324428,MEDIUM,PENDING,2025-07-22,ACTIVE
CUST0008104,Neha Yadav,RETAIL,26-35,Bhubaneswar,Odisha,Student,689479,LOW,VERIFIED,2025-03-29,CLOSED
CUST0008105,Ishaan Gupta,RETAIL,60+,Kochi,Kerala,Homemaker,936530,LOW,VERIFIED,2013-10-18,ACTIVE
CUST0008106,Rahul Yadav,RETAIL,60+,Chennai,Tamil Nadu,Retired,1315537,LOW,VERIFIED,2022-05-18,ACTIVE
CUST0008107,Diya Rao,RETAIL,46-60,Mumbai,Maharashtra,Business Owner,1372849,HIGH,REJECTED,2018-02-16,ACTIVE
CUST0008108,Priya Rao,RETAIL,18-25,Mumbai,Maharashtra,Retired,1711151,HIGH,VERIFIED,2019-05-13,ACTIVE
